worker_id,story_id,ranking_pos,ranking_value,ranking_value_norm
A264NN7JBX4UDQ,980_TD-VAE,8,21,0.5555555555555556
A264NN7JBX4UDQ,23_Human,8,21,0.5555555555555556
A264NN7JBX4UDQ,701_XLNet,8,21,0.5555555555555556
A264NN7JBX4UDQ,516_GPT-2,8,21,0.5555555555555556
A264NN7JBX4UDQ,403_GPT-2 (tag),8,21,0.5555555555555556
A264NN7JBX4UDQ,348_GPT,8,21,0.5555555555555556
A264NN7JBX4UDQ,775_Fusion,8,21,0.5555555555555556
A264NN7JBX4UDQ,978_TD-VAE,9,20,0.5
A264NN7JBX4UDQ,104_BertGeneration,9,20,0.5
A264NN7JBX4UDQ,922_HINT,9,20,0.5
A264NN7JBX4UDQ,157_BertGeneration,9,20,0.5
A264NN7JBX4UDQ,230_CTRL,9,20,0.5
A264NN7JBX4UDQ,351_GPT,9,20,0.5
A264NN7JBX4UDQ,477_GPT-2 (tag),9,20,0.5
A264NN7JBX4UDQ,115_BertGeneration,10,19,0.4444444444444444
A264NN7JBX4UDQ,767_XLNet,10,19,0.4444444444444444
A264NN7JBX4UDQ,600_RoBERTa,10,19,0.4444444444444444
A264NN7JBX4UDQ,293_GPT,10,19,0.4444444444444444
A264NN7JBX4UDQ,215_CTRL,10,19,0.4444444444444444
A264NN7JBX4UDQ,787_Fusion,10,19,0.4444444444444444
A264NN7JBX4UDQ,482_GPT-2,10,19,0.4444444444444444
A264NN7JBX4UDQ,20_Human,10,19,0.4444444444444444
A264NN7JBX4UDQ,210_CTRL,11,18,0.3888888888888889
A264NN7JBX4UDQ,309_GPT,11,18,0.3888888888888889
A264NN7JBX4UDQ,307_GPT,11,18,0.3888888888888889
A264NN7JBX4UDQ,904_HINT,11,18,0.3888888888888889
A264NN7JBX4UDQ,809_Fusion,11,18,0.3888888888888889
A264NN7JBX4UDQ,985_TD-VAE,12,16,0.2777777777777778
A264NN7JBX4UDQ,10_Human,12,16,0.2777777777777778
A264NN7JBX4UDQ,690_XLNet,12,16,0.2777777777777778
A264NN7JBX4UDQ,63_Human,13,15,0.2222222222222222
A264NN7JBX4UDQ,831_Fusion,13,15,0.2222222222222222
A264NN7JBX4UDQ,105_BertGeneration,13,15,0.2222222222222222
A264NN7JBX4UDQ,859_Fusion,13,15,0.2222222222222222
A264NN7JBX4UDQ,344_GPT,13,15,0.2222222222222222
A264NN7JBX4UDQ,479_GPT-2 (tag),13,15,0.2222222222222222
A264NN7JBX4UDQ,450_GPT-2 (tag),13,15,0.2222222222222222
A264NN7JBX4UDQ,199_CTRL,13,15,0.2222222222222222
A264NN7JBX4UDQ,518_GPT-2,13,15,0.2222222222222222
A264NN7JBX4UDQ,220_CTRL,13,15,0.2222222222222222
A264NN7JBX4UDQ,631_RoBERTa,13,15,0.2222222222222222
A264NN7JBX4UDQ,708_XLNet,13,15,0.2222222222222222
A264NN7JBX4UDQ,385_GPT-2 (tag),13,15,0.2222222222222222
A264NN7JBX4UDQ,1021_TD-VAE,13,15,0.2222222222222222
A264NN7JBX4UDQ,983_TD-VAE,13,15,0.2222222222222222
A264NN7JBX4UDQ,620_RoBERTa,13,15,0.2222222222222222
A264NN7JBX4UDQ,925_HINT,13,15,0.2222222222222222
A264NN7JBX4UDQ,1054_TD-VAE,13,15,0.2222222222222222
A264NN7JBX4UDQ,28_Human,13,15,0.2222222222222222
A264NN7JBX4UDQ,188_BertGeneration,13,15,0.2222222222222222
A264NN7JBX4UDQ,288_GPT,13,15,0.2222222222222222
A264NN7JBX4UDQ,155_BertGeneration,13,15,0.2222222222222222
A264NN7JBX4UDQ,788_Fusion,13,15,0.2222222222222222
A264NN7JBX4UDQ,404_GPT-2 (tag),13,15,0.2222222222222222
A264NN7JBX4UDQ,410_GPT-2 (tag),13,15,0.2222222222222222
A264NN7JBX4UDQ,118_BertGeneration,13,15,0.2222222222222222
A264NN7JBX4UDQ,711_XLNet,13,15,0.2222222222222222
A264NN7JBX4UDQ,442_GPT-2 (tag),14,14,0.16666666666666666
A264NN7JBX4UDQ,484_GPT-2,14,14,0.16666666666666666
A264NN7JBX4UDQ,485_GPT-2,14,14,0.16666666666666666
A264NN7JBX4UDQ,198_CTRL,14,14,0.16666666666666666
A264NN7JBX4UDQ,675_XLNet,14,14,0.16666666666666666
A264NN7JBX4UDQ,679_XLNet,14,14,0.16666666666666666
A264NN7JBX4UDQ,696_XLNet,14,14,0.16666666666666666
A264NN7JBX4UDQ,700_XLNet,14,14,0.16666666666666666
A264NN7JBX4UDQ,574_GPT-2,14,14,0.16666666666666666
A264NN7JBX4UDQ,379_GPT,14,14,0.16666666666666666
A264NN7JBX4UDQ,19_Human,14,14,0.16666666666666666
A264NN7JBX4UDQ,0_Human,14,14,0.16666666666666666
A264NN7JBX4UDQ,833_Fusion,14,14,0.16666666666666666
A264NN7JBX4UDQ,597_RoBERTa,14,14,0.16666666666666666
A264NN7JBX4UDQ,583_RoBERTa,14,14,0.16666666666666666
A264NN7JBX4UDQ,296_GPT,14,14,0.16666666666666666
A264NN7JBX4UDQ,95_Human,14,14,0.16666666666666666
A264NN7JBX4UDQ,827_Fusion,14,14,0.16666666666666666
A264NN7JBX4UDQ,824_Fusion,14,14,0.16666666666666666
A264NN7JBX4UDQ,806_Fusion,14,14,0.16666666666666666
A264NN7JBX4UDQ,792_Fusion,14,14,0.16666666666666666
A264NN7JBX4UDQ,133_BertGeneration,14,14,0.16666666666666666
A264NN7JBX4UDQ,439_GPT-2 (tag),14,14,0.16666666666666666
A264NN7JBX4UDQ,120_BertGeneration,14,14,0.16666666666666666
A264NN7JBX4UDQ,728_XLNet,14,14,0.16666666666666666
A264NN7JBX4UDQ,299_GPT,14,14,0.16666666666666666
A264NN7JBX4UDQ,390_GPT-2 (tag),14,14,0.16666666666666666
A264NN7JBX4UDQ,97_BertGeneration,14,14,0.16666666666666666
A264NN7JBX4UDQ,906_HINT,14,14,0.16666666666666666
A264NN7JBX4UDQ,960_TD-VAE,14,14,0.16666666666666666
A264NN7JBX4UDQ,617_RoBERTa,14,14,0.16666666666666666
A264NN7JBX4UDQ,192_CTRL,14,14,0.16666666666666666
A264NN7JBX4UDQ,156_BertGeneration,15,13,0.1111111111111111
A264NN7JBX4UDQ,581_RoBERTa,15,13,0.1111111111111111
A264NN7JBX4UDQ,918_HINT,15,13,0.1111111111111111
A264NN7JBX4UDQ,924_HINT,15,13,0.1111111111111111
A264NN7JBX4UDQ,810_Fusion,15,13,0.1111111111111111
A264NN7JBX4UDQ,229_CTRL,15,13,0.1111111111111111
A264NN7JBX4UDQ,313_GPT,15,13,0.1111111111111111
A264NN7JBX4UDQ,102_BertGeneration,16,11,0.0
A2LT6KC1X51FVW,893_HINT,1,8,0.0
A2VE5IV9OD2SK1,78_Human,1,30,1.0
A2VE5IV9OD2SK1,24_Human,1,30,1.0
A2VE5IV9OD2SK1,40_Human,1,30,1.0
A2VE5IV9OD2SK1,37_Human,1,30,1.0
A2VE5IV9OD2SK1,52_Human,1,30,1.0
A2VE5IV9OD2SK1,50_Human,1,30,1.0
A2VE5IV9OD2SK1,58_Human,1,30,1.0
A2VE5IV9OD2SK1,2_Human,1,30,1.0
A2VE5IV9OD2SK1,90_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,88_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,22_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,79_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,18_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,62_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,54_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,15_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,3_Human,2,29,0.9583333333333334
A2VE5IV9OD2SK1,36_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,51_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,39_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,74_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,86_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,84_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,45_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,4_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,25_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,5_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,12_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,11_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,53_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,14_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,65_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,31_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,80_Human,3,28,0.9166666666666666
A2VE5IV9OD2SK1,17_Human,4,27,0.875
A2VE5IV9OD2SK1,61_Human,4,27,0.875
A2VE5IV9OD2SK1,95_Human,4,27,0.875
A2VE5IV9OD2SK1,71_Human,4,27,0.875
A2VE5IV9OD2SK1,29_Human,4,27,0.875
A2VE5IV9OD2SK1,67_Human,4,27,0.875
A2VE5IV9OD2SK1,8_Human,5,26,0.8333333333333334
A2VE5IV9OD2SK1,471_GPT-2 (tag),5,26,0.8333333333333334
A2VE5IV9OD2SK1,94_Human,5,26,0.8333333333333334
A2VE5IV9OD2SK1,32_Human,5,26,0.8333333333333334
A2VE5IV9OD2SK1,83_Human,5,26,0.8333333333333334
A2VE5IV9OD2SK1,436_GPT-2 (tag),5,26,0.8333333333333334
A2VE5IV9OD2SK1,1_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,35_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,81_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,44_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,70_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,19_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,34_Human,6,25,0.7916666666666666
A2VE5IV9OD2SK1,75_Human,7,24,0.75
A2VE5IV9OD2SK1,7_Human,7,24,0.75
A2VE5IV9OD2SK1,73_Human,7,24,0.75
A2VE5IV9OD2SK1,69_Human,7,24,0.75
A2VE5IV9OD2SK1,48_Human,7,24,0.75
A2VE5IV9OD2SK1,20_Human,7,24,0.75
A2VE5IV9OD2SK1,55_Human,8,23,0.7083333333333334
A2VE5IV9OD2SK1,77_Human,8,23,0.7083333333333334
A2VE5IV9OD2SK1,724_XLNet,8,23,0.7083333333333334
A2VE5IV9OD2SK1,82_Human,9,22,0.6666666666666666
A2VE5IV9OD2SK1,9_Human,9,22,0.6666666666666666
A2VE5IV9OD2SK1,89_Human,9,22,0.6666666666666666
A2VE5IV9OD2SK1,218_CTRL,9,22,0.6666666666666666
A2VE5IV9OD2SK1,87_Human,9,22,0.6666666666666666
A2VE5IV9OD2SK1,27_Human,9,22,0.6666666666666666
A2VE5IV9OD2SK1,636_RoBERTa,9,22,0.6666666666666666
A2VE5IV9OD2SK1,0_Human,10,21,0.625
A2VE5IV9OD2SK1,288_GPT,10,21,0.625
A2VE5IV9OD2SK1,43_Human,10,21,0.625
A2VE5IV9OD2SK1,10_Human,10,21,0.625
A2VE5IV9OD2SK1,72_Human,10,21,0.625
A2VE5IV9OD2SK1,1002_TD-VAE,11,20,0.5833333333333334
A2VE5IV9OD2SK1,399_GPT-2 (tag),11,20,0.5833333333333334
A2VE5IV9OD2SK1,304_GPT,11,20,0.5833333333333334
A2VE5IV9OD2SK1,423_GPT-2 (tag),12,19,0.5416666666666666
A2VE5IV9OD2SK1,13_Human,12,19,0.5416666666666666
A2VE5IV9OD2SK1,398_GPT-2 (tag),12,19,0.5416666666666666
A2VE5IV9OD2SK1,733_XLNet,12,19,0.5416666666666666
A2VE5IV9OD2SK1,226_CTRL,12,19,0.5416666666666666
A2VE5IV9OD2SK1,369_GPT,12,19,0.5416666666666666
A2VE5IV9OD2SK1,366_GPT,12,19,0.5416666666666666
A2VE5IV9OD2SK1,330_GPT,12,19,0.5416666666666666
A2VE5IV9OD2SK1,76_Human,12,19,0.5416666666666666
A2VE5IV9OD2SK1,231_CTRL,12,19,0.5416666666666666
A2VE5IV9OD2SK1,678_XLNet,12,19,0.5416666666666666
A2VE5IV9OD2SK1,179_BertGeneration,12,19,0.5416666666666666
A2VE5IV9OD2SK1,469_GPT-2 (tag),13,18,0.5
A2VE5IV9OD2SK1,92_Human,13,18,0.5
A2VE5IV9OD2SK1,85_Human,13,18,0.5
A2VE5IV9OD2SK1,578_RoBERTa,13,18,0.5
A2VE5IV9OD2SK1,558_GPT-2,13,18,0.5
A2VE5IV9OD2SK1,264_CTRL,13,18,0.5
A2VE5IV9OD2SK1,680_XLNet,13,18,0.5
A2VE5IV9OD2SK1,139_BertGeneration,13,18,0.5
A2VE5IV9OD2SK1,320_GPT,13,18,0.5
A2VE5IV9OD2SK1,241_CTRL,13,18,0.5
A2VE5IV9OD2SK1,336_GPT,13,18,0.5
A2VE5IV9OD2SK1,458_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,460_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,148_BertGeneration,14,17,0.4583333333333333
A2VE5IV9OD2SK1,843_Fusion,14,17,0.4583333333333333
A2VE5IV9OD2SK1,525_GPT-2,14,17,0.4583333333333333
A2VE5IV9OD2SK1,418_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,510_GPT-2,14,17,0.4583333333333333
A2VE5IV9OD2SK1,456_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,644_RoBERTa,14,17,0.4583333333333333
A2VE5IV9OD2SK1,659_RoBERTa,14,17,0.4583333333333333
A2VE5IV9OD2SK1,479_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,295_GPT,14,17,0.4583333333333333
A2VE5IV9OD2SK1,189_BertGeneration,14,17,0.4583333333333333
A2VE5IV9OD2SK1,220_CTRL,14,17,0.4583333333333333
A2VE5IV9OD2SK1,425_GPT-2 (tag),14,17,0.4583333333333333
A2VE5IV9OD2SK1,6_Human,14,17,0.4583333333333333
A2VE5IV9OD2SK1,1046_TD-VAE,14,17,0.4583333333333333
A2VE5IV9OD2SK1,370_GPT,14,17,0.4583333333333333
A2VE5IV9OD2SK1,367_GPT,14,17,0.4583333333333333
A2VE5IV9OD2SK1,609_RoBERTa,14,17,0.4583333333333333
A2VE5IV9OD2SK1,883_HINT,15,16,0.4166666666666667
A2VE5IV9OD2SK1,447_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,463_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,194_CTRL,15,16,0.4166666666666667
A2VE5IV9OD2SK1,178_BertGeneration,15,16,0.4166666666666667
A2VE5IV9OD2SK1,389_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,518_GPT-2,15,16,0.4166666666666667
A2VE5IV9OD2SK1,628_RoBERTa,15,16,0.4166666666666667
A2VE5IV9OD2SK1,478_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,613_RoBERTa,15,16,0.4166666666666667
A2VE5IV9OD2SK1,782_Fusion,15,16,0.4166666666666667
A2VE5IV9OD2SK1,778_Fusion,15,16,0.4166666666666667
A2VE5IV9OD2SK1,477_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,409_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,395_GPT-2 (tag),15,16,0.4166666666666667
A2VE5IV9OD2SK1,504_GPT-2,15,16,0.4166666666666667
A2VE5IV9OD2SK1,355_GPT,15,16,0.4166666666666667
A2VE5IV9OD2SK1,1042_TD-VAE,16,15,0.375
A2VE5IV9OD2SK1,1032_TD-VAE,16,15,0.375
A2VE5IV9OD2SK1,501_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,482_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,136_BertGeneration,16,15,0.375
A2VE5IV9OD2SK1,411_GPT-2 (tag),16,15,0.375
A2VE5IV9OD2SK1,296_GPT,16,15,0.375
A2VE5IV9OD2SK1,472_GPT-2 (tag),16,15,0.375
A2VE5IV9OD2SK1,770_Fusion,16,15,0.375
A2VE5IV9OD2SK1,278_CTRL,16,15,0.375
A2VE5IV9OD2SK1,275_CTRL,16,15,0.375
A2VE5IV9OD2SK1,497_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,378_GPT,16,15,0.375
A2VE5IV9OD2SK1,359_GPT,16,15,0.375
A2VE5IV9OD2SK1,667_RoBERTa,16,15,0.375
A2VE5IV9OD2SK1,372_GPT,16,15,0.375
A2VE5IV9OD2SK1,200_CTRL,16,15,0.375
A2VE5IV9OD2SK1,565_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,559_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,440_GPT-2 (tag),16,15,0.375
A2VE5IV9OD2SK1,106_BertGeneration,16,15,0.375
A2VE5IV9OD2SK1,143_BertGeneration,16,15,0.375
A2VE5IV9OD2SK1,155_BertGeneration,16,15,0.375
A2VE5IV9OD2SK1,145_BertGeneration,16,15,0.375
A2VE5IV9OD2SK1,289_GPT,16,15,0.375
A2VE5IV9OD2SK1,526_GPT-2,16,15,0.375
A2VE5IV9OD2SK1,340_GPT,16,15,0.375
A2VE5IV9OD2SK1,327_GPT,17,14,0.3333333333333333
A2VE5IV9OD2SK1,616_RoBERTa,17,14,0.3333333333333333
A2VE5IV9OD2SK1,248_CTRL,17,14,0.3333333333333333
A2VE5IV9OD2SK1,406_GPT-2 (tag),17,14,0.3333333333333333
A2VE5IV9OD2SK1,1000_TD-VAE,17,14,0.3333333333333333
A2VE5IV9OD2SK1,568_GPT-2,17,14,0.3333333333333333
A2VE5IV9OD2SK1,274_CTRL,17,14,0.3333333333333333
A2VE5IV9OD2SK1,407_GPT-2 (tag),17,14,0.3333333333333333
A2VE5IV9OD2SK1,433_GPT-2 (tag),17,14,0.3333333333333333
A2VE5IV9OD2SK1,913_HINT,17,14,0.3333333333333333
A2VE5IV9OD2SK1,42_Human,17,14,0.3333333333333333
A2VE5IV9OD2SK1,381_GPT,17,14,0.3333333333333333
A2VE5IV9OD2SK1,390_GPT-2 (tag),17,14,0.3333333333333333
A2VE5IV9OD2SK1,496_GPT-2,17,14,0.3333333333333333
A2VE5IV9OD2SK1,560_GPT-2,17,14,0.3333333333333333
A2VE5IV9OD2SK1,333_GPT,17,14,0.3333333333333333
A2VE5IV9OD2SK1,852_Fusion,17,14,0.3333333333333333
A2VE5IV9OD2SK1,858_Fusion,17,14,0.3333333333333333
A2VE5IV9OD2SK1,291_GPT,17,14,0.3333333333333333
A2VE5IV9OD2SK1,105_BertGeneration,17,14,0.3333333333333333
A2VE5IV9OD2SK1,159_BertGeneration,17,14,0.3333333333333333
A2VE5IV9OD2SK1,99_BertGeneration,17,14,0.3333333333333333
A2VE5IV9OD2SK1,963_TD-VAE,17,14,0.3333333333333333
A2VE5IV9OD2SK1,967_TD-VAE,17,14,0.3333333333333333
A2VE5IV9OD2SK1,487_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,641_RoBERTa,18,13,0.2916666666666667
A2VE5IV9OD2SK1,493_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,507_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,505_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,557_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,796_Fusion,18,13,0.2916666666666667
A2VE5IV9OD2SK1,790_Fusion,18,13,0.2916666666666667
A2VE5IV9OD2SK1,539_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,534_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,204_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,203_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,175_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,754_XLNet,18,13,0.2916666666666667
A2VE5IV9OD2SK1,692_XLNet,18,13,0.2916666666666667
A2VE5IV9OD2SK1,444_GPT-2 (tag),18,13,0.2916666666666667
A2VE5IV9OD2SK1,753_XLNet,18,13,0.2916666666666667
A2VE5IV9OD2SK1,768_Fusion,18,13,0.2916666666666667
A2VE5IV9OD2SK1,1012_TD-VAE,18,13,0.2916666666666667
A2VE5IV9OD2SK1,292_GPT,18,13,0.2916666666666667
A2VE5IV9OD2SK1,647_RoBERTa,18,13,0.2916666666666667
A2VE5IV9OD2SK1,233_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,468_GPT-2 (tag),18,13,0.2916666666666667
A2VE5IV9OD2SK1,637_RoBERTa,18,13,0.2916666666666667
A2VE5IV9OD2SK1,238_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,742_XLNet,18,13,0.2916666666666667
A2VE5IV9OD2SK1,1013_TD-VAE,18,13,0.2916666666666667
A2VE5IV9OD2SK1,408_GPT-2 (tag),18,13,0.2916666666666667
A2VE5IV9OD2SK1,1026_TD-VAE,18,13,0.2916666666666667
A2VE5IV9OD2SK1,97_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,124_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,134_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,118_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,63_Human,18,13,0.2916666666666667
A2VE5IV9OD2SK1,430_GPT-2 (tag),18,13,0.2916666666666667
A2VE5IV9OD2SK1,592_RoBERTa,18,13,0.2916666666666667
A2VE5IV9OD2SK1,483_GPT-2,18,13,0.2916666666666667
A2VE5IV9OD2SK1,600_RoBERTa,18,13,0.2916666666666667
A2VE5IV9OD2SK1,1016_TD-VAE,18,13,0.2916666666666667
A2VE5IV9OD2SK1,346_GPT,18,13,0.2916666666666667
A2VE5IV9OD2SK1,818_Fusion,18,13,0.2916666666666667
A2VE5IV9OD2SK1,96_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,135_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,138_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,130_BertGeneration,18,13,0.2916666666666667
A2VE5IV9OD2SK1,284_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,1025_TD-VAE,18,13,0.2916666666666667
A2VE5IV9OD2SK1,270_CTRL,18,13,0.2916666666666667
A2VE5IV9OD2SK1,352_GPT,19,12,0.25
A2VE5IV9OD2SK1,104_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,244_CTRL,19,12,0.25
A2VE5IV9OD2SK1,350_GPT,19,12,0.25
A2VE5IV9OD2SK1,100_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,221_CTRL,19,12,0.25
A2VE5IV9OD2SK1,290_GPT,19,12,0.25
A2VE5IV9OD2SK1,349_GPT,19,12,0.25
A2VE5IV9OD2SK1,198_CTRL,19,12,0.25
A2VE5IV9OD2SK1,996_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,990_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,475_GPT-2 (tag),19,12,0.25
A2VE5IV9OD2SK1,481_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,516_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,800_Fusion,19,12,0.25
A2VE5IV9OD2SK1,512_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,522_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,1010_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,562_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,561_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,577_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,586_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,246_CTRL,19,12,0.25
A2VE5IV9OD2SK1,156_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,174_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,171_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,168_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,663_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,601_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,598_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,618_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,212_CTRL,19,12,0.25
A2VE5IV9OD2SK1,57_Human,19,12,0.25
A2VE5IV9OD2SK1,1034_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,1045_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,396_GPT-2 (tag),19,12,0.25
A2VE5IV9OD2SK1,986_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,984_TD-VAE,19,12,0.25
A2VE5IV9OD2SK1,157_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,638_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,454_GPT-2 (tag),19,12,0.25
A2VE5IV9OD2SK1,358_GPT,19,12,0.25
A2VE5IV9OD2SK1,376_GPT,19,12,0.25
A2VE5IV9OD2SK1,177_BertGeneration,19,12,0.25
A2VE5IV9OD2SK1,657_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,671_RoBERTa,19,12,0.25
A2VE5IV9OD2SK1,424_GPT-2 (tag),19,12,0.25
A2VE5IV9OD2SK1,422_GPT-2 (tag),19,12,0.25
A2VE5IV9OD2SK1,299_GPT,19,12,0.25
A2VE5IV9OD2SK1,550_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,322_GPT,19,12,0.25
A2VE5IV9OD2SK1,829_Fusion,19,12,0.25
A2VE5IV9OD2SK1,832_Fusion,19,12,0.25
A2VE5IV9OD2SK1,857_Fusion,19,12,0.25
A2VE5IV9OD2SK1,880_HINT,19,12,0.25
A2VE5IV9OD2SK1,877_HINT,19,12,0.25
A2VE5IV9OD2SK1,902_HINT,19,12,0.25
A2VE5IV9OD2SK1,317_GPT,19,12,0.25
A2VE5IV9OD2SK1,556_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,553_GPT-2,19,12,0.25
A2VE5IV9OD2SK1,294_GPT,19,12,0.25
A2VE5IV9OD2SK1,1051_TD-VAE,20,11,0.20833333333333334
A2VE5IV9OD2SK1,968_TD-VAE,20,11,0.20833333333333334
A2VE5IV9OD2SK1,101_BertGeneration,20,11,0.20833333333333334
A2VE5IV9OD2SK1,1021_TD-VAE,20,11,0.20833333333333334
A2VE5IV9OD2SK1,1022_TD-VAE,20,11,0.20833333333333334
A2VE5IV9OD2SK1,1024_TD-VAE,20,11,0.20833333333333334
A2VE5IV9OD2SK1,351_GPT,20,11,0.20833333333333334
A2VE5IV9OD2SK1,608_RoBERTa,20,11,0.20833333333333334
A2VE5IV9OD2SK1,597_RoBERTa,20,11,0.20833333333333334
A2VE5IV9OD2SK1,132_BertGeneration,20,11,0.20833333333333334
A2VE5IV9OD2SK1,116_BertGeneration,20,11,0.20833333333333334
A2VE5IV9OD2SK1,412_GPT-2 (tag),20,11,0.20833333333333334
A2VE5IV9OD2SK1,402_GPT-2 (tag),20,11,0.20833333333333334
A2VE5IV9OD2SK1,224_CTRL,20,11,0.20833333333333334
A2VE5IV9OD2SK1,216_CTRL,20,11,0.20833333333333334
A2VE5IV9OD2SK1,385_GPT-2 (tag),20,11,0.20833333333333334
A2VE5IV9OD2SK1,388_GPT-2 (tag),20,11,0.20833333333333334
